deal_id,legacy_id,date,target,deal_status,closing_date,categories,region,country,classification,confidence,recommended_treatment,direct_company_ids,direct_company_names,target_company_ids,target_company_names,platform_company_ids,platform_company_names,source_candidate_company_ids,source_candidate_company_names,all_supported_company_ids,all_supported_company_names,supporting_source_urls,ambiguity_reasons,classification_reason,snapshot_sha256
cmnva4bqa05h8m8lz5589msy4,INF-2026-102,2026-03-02T13:00:00.000Z,Valokuitunen Oy,ANNOUNCED,,ACQUISITION_MAJORITY_STAKE; SALE_MAJORITY_STAKE,EUROPE,Finland,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",f146aece80117aa5c0d6bc59a0fe41b3b522179b44eda033ddb9e0a28fa6119e
cmnva4bt105h9m8lz54c3pdwb,INF-2026-103,2026-03-02T13:00:00.000Z,50 MW Onshore Wind Project (Gia Lai),ANNOUNCED,,ACQUISITION_MAJORITY_STAKE,ASIA_PACIFIC,Vietnam,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",c42a3a7285255b83d9f0a2ec05c93d42fd4c2a79c0808d417e68a9ad9bdb7a33
cmnva4b9x05h2m8lzufuenqhf,INF-2026-096,2026-03-03T13:00:00.000Z,79.2 MW DG BESS Portfolio,ANNOUNCED,,SALE_MAJORITY_STAKE,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",c4be3f8f5774ce31b0e3ccd3f25c7a87812617f226df76cdb2a2ee0b37db585d
cmnva4bvw05ham8lzovyvi4hd,INF-2026-104,2026-03-03T13:00:00.000Z,Gosport Ferry,ANNOUNCED,,ACQUISITION_BOLT_ON,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",561157d5e6f0a43c31a4e565fd1f02ab3b2d97be685c960f7fd9c708a668a3f9
cmnva4byj05hbm8lzjue5sqsl,INF-2026-105,2026-03-03T13:00:00.000Z,Northview Energy,ANNOUNCED,,JOINT_VENTURE; PLATFORM_LAUNCH,NORTH_AMERICA,North America,DETERMINISTIC_TARGET_MATCH,HIGH,LINK_TARGET_AND_VERIFY_COMPANY_CARD,,,cmnva0xvs00wgm8lzqdgowwv1; cmoqbxxhq008d171ffvxr3rv9,Northview Energy; Northview Energy,,,cmoqbxxhq008d171ffvxr3rv9,Northview Energy,cmnva0xvs00wgm8lzqdgowwv1; cmoqbxxhq008d171ffvxr3rv9,Northview Energy; Northview Energy,https://www.globenewswire.com/news-release/2026/03/03/3248185/0/en/BCI-Norges-Bank-Investment-Management-and-Brookfield-Partner-to-Launch-Northview-Energy.html,,The deal target deterministically matches one or more underlying rows in identified company clusters.,ec56b9bcdad95526502d73b0eeb535067da05afec906572f4f1ddd439fa46ecb
cmnva4c1c05hcm8lzzmn7mj54,INF-2026-106,2026-03-03T13:00:00.000Z,Gabia Data Centre,ANNOUNCED,,JOINT_VENTURE,ASIA_PACIFIC,South Korea,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",99e69d1d19a28399a7b21b8af83313fcb4d77e5440caf5de781c1cb2d5bdd9a6
cmnva4c6u05hem8lzql0nl4qs,INF-2026-108,2026-03-03T13:00:00.000Z,11 German BESS Projects,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,EUROPE,Germany,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",8199d004f549bd2966e6eceb086e932deb663deef922c720a98a93161a1a4bce
cmnva4c9j05hfm8lzsox95a0a,INF-2026-109,2026-03-05T13:00:00.000Z,TCR,ANNOUNCED,,ACQUISITION_BUYOUT; SALE_BUYOUT,EUROPE,Belgium,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",3d3d2c49ddf6c8c7749534b86c545ba1f3194b3d1983b8f71dae394fc2cb1507
cmnva4cc805hgm8lz3fc3dtdr,INF-2026-110,2026-03-06T13:00:00.000Z,SK Eternix,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,ASIA_PACIFIC,South Korea,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",303fbb88a0323de757b01dfc70794d80298480ae070dbca7808fd6936089817e
cmnva4cii05hhm8lz1inz4vmj,INF-2026-111,2026-03-07T13:00:00.000Z,Drogheda Energy Park,ANNOUNCED,,JOINT_VENTURE,EUROPE,Ireland,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",55f90a21530158257f22c69f8db3a27f921dde4ffdbbb9029277bb6a4b5fe86e
cmnva4c4205hdm8lzjbr7ra4f,INF-2026-107,2026-03-08T12:00:00.000Z,Maaselänkangas Onshore Wind Farm,ANNOUNCED,,ACQUISITION_BUYOUT,EUROPE,Finland,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",2208dfb2dceb6293eaa98c7e199dd54c46e939678661c894b7c57c810b60b55a
cmnva4cla05him8lzslq595r0,INF-2026-112,2026-03-08T12:00:00.000Z,70.4 MWp Brandenburg Solar Park,ANNOUNCED,,ACQUISITION_BUYOUT,EUROPE,Germany,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",9f61ef8437399b32f19e156c784af95178352ef5d9f2fcbab9bc21be9813a27a
cmnva4cqr05hkm8lz4j2s67ae,INF-2026-114,2026-03-09T12:00:00.000Z,TPI Composites (Wind Blade Manufacturing),ANNOUNCED,,ACQUISITION_BUYOUT; SALE_CARVE_OUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",8d0205f6dc65e457a9357344b563cbdceede6fe5545dcfcc39b86f918e041473
cmnva4cte05hlm8lzdjygtla9,INF-2026-115,2026-03-09T12:00:00.000Z,Arqiva,CLOSED,,SALE_MINORITY_STAKE,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",c78ff4b2554b4935b569ddfac889f4324df236dab10003465c1b07dbda65625d
cmnva4d7505hqm8lzsbw4uzs5,INF-2026-120,2026-03-09T12:00:00.000Z,Sierra Railroad Company,CLOSED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0r5700lpm8lz0ow0tgah,Sierra Railroad Company,cmnva0r5700lpm8lz0ow0tgah,Sierra Railroad Company,,,cmnva0r5700lpm8lz0ow0tgah,Sierra Railroad Company,cmnva0r5700lpm8lz0ow0tgah,Sierra Railroad Company,http://www.prnewswire.com/news-releases/ridgewood-infrastructure-acquires-sierra-railroad-company-302708445.html; https://ridgewoodinfrastructure.com/ridgewood-infrastructure-acquires-sierra-railroad-company/,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,e71a44ebf74883a8c1e8e3d0bdae2fc71161c630b8215290538e9552dd90417b
cmnva4cw505hmm8lzj5lml8r0,INF-2026-116,2026-03-10T12:00:00.000Z,Nighthawk Energy Storage Project,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",731db2f936a8f06648a245adbabcf038f08ec363387831561774b47f06e5ae19
cmnva4cyy05hnm8lzlc285h1p,INF-2026-117,2026-03-10T12:00:00.000Z,Steel River Solar and Storage Project,ANNOUNCED,,ACQUISITION_BUYOUT; SALE_BUYOUT,NORTH_AMERICA,United States,PLATFORM_BOLT_ON_MILESTONE,HIGH,VERIFY_PLATFORM_MILESTONE,,,,,cmnva107j010lm8lzrc22h61u; cmnva13ml016im8lzel5s2g62,Cypress Creek Renewables; Swift Current Energy,cmnva107j010lm8lzrc22h61u,Cypress Creek Renewables,cmnva107j010lm8lzrc22h61u; cmnva13ml016im8lzel5s2g62,Cypress Creek Renewables; Swift Current Energy,https://www.prnewswire.com/news-releases/cypress-creek-acquires-2-5-gw-solar-project-with-2-9-gwh-energy-storage-in-development-in-arkansas-from-swift-current-energy-302711078.html,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",813a517f34dabd2002e2741e6152e442efe732345d774ce84e937c237be31f86
cmnva4d1m05hom8lzr57shd6m,INF-2026-118,2026-03-10T12:00:00.000Z,Lefdal Mine Datacenter,ANNOUNCED,,ACQUISITION_MAJORITY_STAKE,EUROPE,Norway,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",138678653ba74684ebab44aefe8b3e47a8437c04259c11ca797da49c7de7f003
cmnva4cny05hjm8lzwud37i6n,INF-2026-113,2026-03-11T12:00:00.000Z,Gate City Power / Gate City Renewable Fuels / JET,ANNOUNCED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0u3800q6m8lzunge3dpu; cmnva0u3v00q7m8lzeju2j5q0,Gate City Power; Gate City Renewable Fuels,cmnva0u3800q6m8lzunge3dpu; cmnva0u3v00q7m8lzeju2j5q0,Gate City Power; Gate City Renewable Fuels,,,cmnva0u3800q6m8lzunge3dpu; cmnva0u3v00q7m8lzeju2j5q0,Gate City Power; Gate City Renewable Fuels,cmnva0u3800q6m8lzunge3dpu; cmnva0u3v00q7m8lzeju2j5q0,Gate City Power; Gate City Renewable Fuels,https://www.arapartners.com/news/ara-energy-to-acquire-gate-city-power-gate-city-renewable-fuels-and-interest-in-jet-retail-network-for-875-million/; https://www.prnewswire.com/news-releases/ara-energy-to-acquire-gate-city-power-gate-city-renewable-fuels-and-interest-in-jet-retail-network-for-875-million-302709985.html,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,4f78b61e0acd91ce58b50c8761ae59e15dcb6eeb2a9c7ee953ad5e61fb113e5c
cmnva4d4e05hpm8lz545qnp6z,INF-2026-119,2026-03-11T12:00:00.000Z,Invenergy AMPCI Thermal Power (IATP),ANNOUNCED,,ACQUISITION_MINORITY_STAKE; SALE_MINORITY_STAKE,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0ubj00qkm8lz6et53ta9,Invenergy AMPCI Thermal Power,cmnva0ubj00qkm8lz6et53ta9,Invenergy AMPCI Thermal Power,,,cmnva0ubj00qkm8lz6et53ta9,Invenergy AMPCI Thermal Power,cmnva0ubj00qkm8lz6et53ta9,Invenergy AMPCI Thermal Power,https://www.businesswire.com/news/home/20260311462798/en/ArcLight-to-Acquire-InfraBridges-50-Stake-in-5.4-GW-Power-Portfolio,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,1340f691157170202d9d2cdce074bda277cd324c129d0e3c0ad206eb09fadb11
cmnva4d9u05hrm8lzuvmkcl7n,INF-2026-121,2026-03-11T12:00:00.000Z,Central Valley Ag Transport (CVAT),ANNOUNCED,,ACQUISITION_BOLT_ON,NORTH_AMERICA,United States,PLATFORM_BOLT_ON_MILESTONE,HIGH,VERIFY_PLATFORM_MILESTONE,,,,,cmnva0r5700lpm8lz0ow0tgah,Sierra Railroad Company,cmnva0r5700lpm8lz0ow0tgah,Sierra Railroad Company,cmnva0r5700lpm8lz0ow0tgah,Sierra Railroad Company,http://www.prnewswire.com/news-releases/ridgewood-infrastructure-acquires-sierra-railroad-company-302708445.html,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",f7b975b704d288472580d2706e444fd6d62cf3c3e8cded4f1d122e26523936a4
cmnva4dfl05htm8lzoxfrhqr9,INF-2026-123,2026-03-11T12:00:00.000Z,GFiber / Astound Broadband,ANNOUNCED,,ACQUISITION_MAJORITY_STAKE,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0msm00eem8lzzj5e2uxi,Astound Broadband,cmnva0msm00eem8lzzj5e2uxi,Astound Broadband,,,cmnva0msm00eem8lzzj5e2uxi,Astound Broadband,cmnva0msm00eem8lzzj5e2uxi,Astound Broadband,https://stonepeak.com/news/gfiber-and-stonepeaks-astound-to-combine-creating-a-leading-independent-broadband-provider,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,91d9c4cbbaad42ec0e58147cba2b1baaec83b4eb77aea9db89856297fa2db8a4
cmnva4dco05hsm8lzej1eaur0,INF-2026-122,2026-03-12T12:00:00.000Z,Dandelion Partnership,ANNOUNCED,,JOINT_VENTURE,NORTH_AMERICA,United States,PLATFORM_BOLT_ON_MILESTONE,MEDIUM,VERIFY_PLATFORM_MILESTONE,,,,,cmnva0yzg00yem8lz4m0oukfl,Diverso Energy Inc.,cmnva0yzg00yem8lz4m0oukfl,Diverso Energy Inc.,cmnva0yzg00yem8lz4m0oukfl,Diverso Energy Inc.,https://www.newswire.ca/news-releases/diverso-energy-and-dandelion-energy-partner-to-accelerate-geothermal-deployment-across-u-s-housing-markets-841957958.html,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",97f1719b592ba76e080722e88dc17d563ef4f93a7bf428c427bd512bb99f6c66
cmnva4dib05hum8lzhollb106,INF-2026-124,2026-03-12T12:00:00.000Z,Kelda Holdings (Yorkshire Water),ANNOUNCED,,ACQUISITION_MINORITY_STAKE; SALE_MINORITY_STAKE,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",21639c983d36be3dcaf48f4819d29adc37b2e8a399728ba2bc61e18bb0bb594c
cmnva4dl005hvm8lz1mwz85pi,INF-2026-125,2026-03-13T12:00:00.000Z,TAKKION,ANNOUNCED,,SALE_MAJORITY_STAKE,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",37cd170b3b330ce0e42af02c95e3b13bdcfcfdd098fb7f3c3e93641e77f1c641
cmnva4dnu05hwm8lzzlj03s3b,INF-2026-126,2026-03-13T12:00:00.000Z,Advanced Cooling Technologies (ACT),ANNOUNCED,,ACQUISITION_MAJORITY_STAKE,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0x0300uvm8lz0drkj1w9,Advanced Cooling Technologies (ACT),cmnva0x0300uvm8lz0drkj1w9,Advanced Cooling Technologies (ACT),,,cmnva0x0300uvm8lz0drkj1w9,Advanced Cooling Technologies (ACT),cmnva0x0300uvm8lz0drkj1w9,Advanced Cooling Technologies (ACT),https://www.blackstone.com/news/press/blackstone-energy-transition-partners-announces-agreement-to-acquire-majority-stake-in-advanced-cooling-technologies/,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,8901ee45c39b1209fe1ff668b467cfeba4858360520c0ab3566d45b15f4764b9
cmnva4dqi05hxm8lzm8gz23zq,INF-2026-127,2026-03-13T12:00:00.000Z,Gorgon LNG / Ichthys LNG,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,ASIA_PACIFIC,Australia,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",d9829c887ea6d84735fc7582c55c13e479922e265118529b5447e26fc551d439
cmnva4dta05hym8lzgqvxbkd5,INF-2026-128,2026-03-16T12:00:00.000Z,48.4 MW Community Solar Portfolio (NM),ANNOUNCED,,ACQUISITION_BOLT_ON,NORTH_AMERICA,United States,PLATFORM_BOLT_ON_MILESTONE,MEDIUM,VERIFY_PLATFORM_MILESTONE,,,,,cmnva0y0o00wnm8lzpvyzrnex,Standard Solar,cmnva0y0o00wnm8lzpvyzrnex,Standard Solar,cmnva0y0o00wnm8lzpvyzrnex,Standard Solar,https://www.businesswire.com/news/home/20260316627025/en/Pluma-Construction-ForeFront-Power-and-Standard-Solar-Bring-48.4-MW-Community-Solar-Portfolio-to-New-Mexico,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",da10cad2241a41e2c70c7b1eaa0c9473ed573900746f1e54ee4198bc5db12160
cmnva4dw105hzm8lzez0zgtct,INF-2026-129,2026-03-16T13:00:00.000Z,PMI Electro / Allfleet,ANNOUNCED,,ACQUISITION_MAJORITY_STAKE; ACQUISITION_MINORITY_STAKE,ASIA_PACIFIC,India,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",ad40559bd54430f17d34e09195992460a2a47272f33b5fbe8db0d5ebacdb8bb3
cmnva4dyu05i0m8lziv0bctfu,INF-2026-130,2026-03-17T12:00:00.000Z,Bayonne Energy Center,ANNOUNCED,,SALE_BUYOUT,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0rwv00mdm8lz50afv9c7,Bayonne Energy Center,cmnva0rwv00mdm8lz50afv9c7,Bayonne Energy Center,,,cmnva0rwv00mdm8lz50afv9c7,Bayonne Energy Center,cmnva0rwv00mdm8lz50afv9c7,Bayonne Energy Center,https://www.morganstanley.com/press-releases/msip-agrees-to-sell-bayonne-energy-center,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,2c96009fcb7dfa3f5e49ad302e222f68b5479ba3e02981894a741b0db292ccd5
cmnva4e1j05i1m8lzpth35xkz,INF-2026-131,2026-03-17T13:00:00.000Z,Spanish Hybridisation Platform,ANNOUNCED,,JOINT_VENTURE,EUROPE,Spain,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",9bdf14d8194fe8b60b64fab91786913daf2b6c1c8c048dda3f74859088ce5abf
cmnva4e4805i2m8lzedemc8ro,INF-2026-132,2026-03-17T14:00:00.000Z,Cube Highways Trust (4 Highway Assets),ANNOUNCED,,ACQUISITION_BUYOUT,ASIA_PACIFIC,India,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",f0f8d131c39678e0512e99163fefb0ac5923c7ae09d8b8225a5853035e7e611b
cmnva4e6z05i3m8lzov4yn2bi,INF-2026-133,2026-03-19T12:00:00.000Z,Plenitude (Eni),ANNOUNCED,,ACQUISITION_MINORITY_STAKE,EUROPE,Italy,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",6cec952e2f0e2d59d09de3a4f781343644efd777dce5bd1b59f3082a9d50378b
cmnva4e9q05i4m8lzvv4porpx,INF-2026-134,2026-03-19T13:00:00.000Z,Porterbrook,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",6369e9796e8a4c7b1cad17cf079163e0944e093ed131775fb1d8c7b370b077a3
cmnva4ece05i5m8lzr0kvc14c,INF-2026-135,2026-03-19T14:00:00.000Z,Revolv,ANNOUNCED,,ACQUISITION_BOLT_ON,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",23bdc2f6fac42962ce80103c2ad5376a942a719aa90bd398f80db214898ea1fc
cmnva4ef705i6m8lzarb47yj6,INF-2026-136,2026-03-19T15:00:00.000Z,NorthC Datacenters,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,EUROPE,Netherlands,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",bffe153b0a824885c9a2c3fe8101290c53b4bc951270f3f9734c2a7c2932c2dd
cmnva4ehw05i7m8lzgz0mnnc5,INF-2026-137,2026-03-20T12:00:00.000Z,174 MW Wind Portfolio (France),ANNOUNCED,,ACQUISITION_MINORITY_STAKE,EUROPE,France,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",20460de5f5574d4f05b937462ac6f5a5ffbacd52402bf7f90ebdb3d9f6b3297a
cmnva4ekm05i8m8lzcsf3j50s,INF-2026-138,2026-03-24T12:00:00.000Z,Tamil Nadu Solar Project (100 MW),ANNOUNCED,,SALE_BUYOUT,ASIA_PACIFIC,India,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",03443e4faaa0eea7217c263e1c13bb56a30b3857e2240929ea68cb26263a0866
cmnva4eng05i9m8lz2jbxcy7j,INF-2026-139,2026-03-24T13:00:00.000Z,Equinox Growers Greenhouse Facility,ANNOUNCED,,SALE_BUYOUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",18f4187e445e335efda74a9dca96a104eec5aa04df76208e0c7141946e8abe4f
cmnva4eq305iam8lzy7x5nb0x,INF-2026-140,2026-03-24T14:00:00.000Z,OnStream,ANNOUNCED,,ACQUISITION_BUYOUT,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",3ccc88e3c7279177664ddb5788c1075e94114dc1c82ff150c57988b9e3f899cf
cmnva4esv05ibm8lzmuenbnsm,INF-2026-141,2026-03-25T12:00:00.000Z,Boralex Inc.,ANNOUNCED,,ACQUISITION_BUYOUT,NORTH_AMERICA,Canada,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,company_boralex_inc_2026,Boralex Inc.,company_boralex_inc_2026,Boralex Inc.,,,company_boralex_inc_2026,Boralex Inc.,company_boralex_inc_2026,Boralex Inc.,https://www.boralex.com/en/press-releases/boralex-enters-definitive-agreement-be-acquired-brookfield-alongside-la-caisse,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,86bd7ea42074a87aaf549d682cecc50ab659e6f089171ae4fb4af18421b715a4
cmnva4ew205icm8lzm7bszu0t,INF-2026-142,2026-03-25T13:00:00.000Z,Lestari Cooling Energy Sdn. Bhd.,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,ASIA_PACIFIC,Malaysia,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",d30688b07d1d035eb44297dc2dfb980d13bb9b832ec26b744101a5f227b6d244
cmnva4eyv05idm8lzc4or95yz,INF-2026-143,2026-03-26T12:00:00.000Z,Amprion,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,EUROPE,Germany,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",52dc00e8fe93229f34e565dad8f78ac9b052c53b65acf68d4f8bb481472e50f3
cmnva4f1n05iem8lzdeimhlfi,INF-2026-144,2026-03-26T13:00:00.000Z,Akira Portfolio (6 Italian Solar PV Plants),ANNOUNCED,,ACQUISITION_BOLT_ON,EUROPE,Italy,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",2dcdc70142a3471aa52d7eecccd1551d2dd0678daf5f8f25c3440c2b01e6ffd0
cmnva4f4e05ifm8lz3yok6m0x,INF-2026-145,2026-03-26T14:00:00.000Z,Safeway Concessions (9 Indian Toll Highways),ANNOUNCED,,SALE_BUYOUT,ASIA_PACIFIC,India,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",fa3c0f27c1b47364625868dcc2a8753201cd9250eda7a27da8cdc48bdeee42d0
cmnva4f7405igm8lzwu84aqpt,INF-2026-146,2026-03-26T15:00:00.000Z,A63 Motorway,ANNOUNCED,,SALE_MINORITY_STAKE,EUROPE,France,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",389cc0b2d8ebdb0d31a4f79a76f938afd8e983d6f7c0b35686fd56a44ca99f9c
cmnva4f9u05ihm8lz3rcy8yjh,INF-2026-147,2026-03-26T16:00:00.000Z,Desktop S.A.,ANNOUNCED,,SALE_BUYOUT,LATIN_AMERICA,Brazil,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",3a425ea373514b0cc229df9192258a5daad6e93431822bbaf0a7dbd2f6b28c43
